Norman SusDat ID	SMILES	MS_Ready_SMILES	selected
NS00019650	[K+].CCCCCCCCCCCCCCCCOP(=O)([O-])OCCCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCOP(=O)(O)OCCCCCCCCCCCCCCCC	no
NS00019651	[Na+].[Na+].[Na+].[Fe+++].[O-]c1c(N=O)c2c(cc1)cc(cc2)S(=O)(=O)[O-].[O-]c1c(N=O)c2c(cc1)cc(cc2)S(=O)(=O)[O-].[O-]c1c(N=O)c2c(cc1)cc(cc2)S(=O)(=O)[O-]	Oc1c(N=O)c2c(cc1)cc(cc2)S(=O)(=O)O	no
NS00019652	OCCOCCOC(=O)c1ccccc1	OCCOCCOC(=O)c1ccccc1	no
NS00019653	COS(=O)(=O)[O-].CC[N+](C)(CC)CCOC(=O)C=C	CC[N+](C)(CC)CCOC(=O)C=C	no
NS00019654	CCOCCOC(=O)C(=C)C	CCOCCOC(=O)C(=C)C	no
NS00019655	C=CC(=O)OCC1CCCO1	C=CC(=O)OCC1CCCO1	no
NS00019656	CN(CC(O)=O)CP(O)(O)=O	CN(CC(=O)O)CP(=O)(O)O	no
NS00019657	CC(C)CCOP(=O)(O)O	CC(C)CCOP(=O)(O)O	no
NS00019658	CN1SC2=CC=CC=C2C1=O	Cn1sc2ccccc2c1=O	no
NS00019659	OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.CCN(CCNS(=O)(=O)C)c1cc(C)c(N)cc1.CCN(CCNS(=O)(=O)C)c1cc(C)c(N)cc1	CCN(CCNS(=O)(=O)C)c1cc(C)c(N)cc1	no
NS00019661	CC(C)COP(=S)(OCC(C)C)SCC(C)C(=O)O	CC(C)COP(=S)(OCC(C)C)SCC(C)C(=O)O	no
NS00019663	[Li+].CC(C)(C)CCCCCC(=O)[O-]	CC(C)(C)CCCCCC(=O)O	no
NS00019664	CC(=C)C(=O)OCCCO	CC(=C)C(=O)OCCCO	no
NS00019666	COc1cccc2c1CCC(=O)C2	COc1cccc2c1CCC(=O)C2	no
NS00019667	NCCCNC1CCCCC1	NCCCNC1CCCCC1	no
NS00019669	O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O	O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O	no
NS00019670	[Na+].CCN(CC)c1ccc(cc1)[C+](c1ccc(cc1)N(CC)Cc1cc(ccc1)S(=O)(=O)[O-])c1ccc(cc1)N(CC)Cc1cc(ccc1)S(=O)(=O)[O-]	CCN(CC)c1ccc(cc1)C(c1ccc(cc1)N(CC)Cc1cc(ccc1)S(=O)(=O)O)c1ccc(cc1)N(CC)Cc1cc(ccc1)S(=O)(=O)O	no
NS00019671	CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC	no
NS00019672	CC(=C)C(=O)OC1CCC(CC1)C(C)(C)C	CC(=C)C(=O)OC1CCC(CC1)C(C)(C)C	no
NS00019673	COC1=C/C(=C/Nc2cc(NC(=O)C)c(Cl)cc2Cl)/C(=O)C=C1	COC1=C/C(=C/Nc2cc(NC(=O)C)c(Cl)cc2Cl)/C(=O)C=C1	no
NS00019674	CCCCl	CCCCl	no
NS00019675	CC(O)C(C)Cc1ccccc1	CC(O)C(C)Cc1ccccc1	no
NS00019676	CCCCOC(=O)N	CCCCOC(=O)N	no
NS00019677	OCC(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C	OCC(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C	no
NS00019678	Cc1ccc(C=C)cc1	Cc1ccc(C=C)cc1	no
NS00019679	[Na+].[Na+].Cc1ccc(cc1)S(=O)(=O)Nc1cc(cc2c1C(=O)/C(=N/Nc1c(Oc3ccccc3)ccc(Cl)c1)/C(=C2)S(=O)(=O)[O-])S(=O)(=O)[O-]	Cc1ccc(cc1)S(=O)(=O)Nc1cc(cc2c1C(=O)/C(=N\Nc1c(Oc3ccccc3)ccc(Cl)c1)/C(=C2)S(=O)(=O)O)S(=O)(=O)O	no
NS00019680	[Na+].[Na+].CCCCCCCCCCCC(=O)NCCN(CCOCC(=O)[O-])CC(=O)[O-]	CCCCCCCCCCCC(=O)NCCN(CCOCC(=O)O)CC(=O)O	no
NS00019681	CCNc1ccc(NCC)c2c1C(=O)c1c(cccc1)C2=O	CCNc1ccc(NCC)c2c1C(=O)c1c(cccc1)C2=O	no
NS00019682	OCCOCCOCC#C	OCCOCCOCC#C	no
NS00019684	O=C(Nc1ccc(Cc2ccc(NC(=O)N3CC3)cc2)cc1)N1CC1	O=C(Nc1ccc(Cc2ccc(NC(=O)N3CC3)cc2)cc1)N1CC1	no
NS00019685	CN(C1CCCCC1)C1CCCCC1	CN(C1CCCCC1)C1CCCCC1	no
NS00019686	[Cl-].C[N+]12CN3CN(CN(C3)C1)C2	C[N+]12CN3CN(CN(C3)C1)C2	no
NS00019687	CC(C)OCCOC(=O)c1ccccc1O	CC(C)OCCOC(=O)c1ccccc1O	no
NS00019690	OCCN(C)CCOCCN(C)C	OCCN(C)CCOCCN(C)C	no
NS00019692	CC(O)COC[C@H]1O[C@@H](O)[C@H](OCC(C)O)[C@@H](OCC(C)O)[C@@H]1O	CC(O)COCC1OC(O)C(OCC(C)O)C(OCC(C)O)C1O	no
NS00019693	CCN(CCO)c1ccccc1	CCN(CCO)c1ccccc1	no
NS00019694	CCCC(O)CCC1C(C)CCC(C)C1(C)C	CCCC(O)CCC1C(C)CCC(C)C1(C)C	no
NS00019695	CN1CCN(CCN(CC1)C)C	CN1CCN(CCN(CC1)C)C	no
NS00019696	COC(=O)c1c(cccc1)S(=O)(=O)NC(=O)NCc1nc(C)nc(OC)n1	COC(=O)c1c(cccc1)S(=O)(=O)NC(=O)NCc1nc(C)nc(OC)n1	no
NS00019698	CC(=C)C(=O)OCCOc1ccccc1	CC(=C)C(=O)OCCOc1ccccc1	no
NS00019699	C=CC(=O)OCCCCOC(=O)C=C	C=CC(=O)OCCCCOC(=O)C=C	no
NS00019700	Oc1cc(=O)c2ccccc2o1	Oc1cc(=O)c2ccccc2o1	no
NS00019701	CCOP(=S)(OCC)OCC	CCOP(=S)(OCC)OCC	no
NS00019703	CCCCCCCCC1OC1CCCCCCCC(=O)OCC(CC)CCCC	CCCCCCCCC1OC1CCCCCCCC(=O)OCC(CC)CCCC	no
NS00019704	Oc1ccc(cc1)C1(OS(=O)(=O)c2c1cccc2)c1ccc(O)cc1	Oc1ccc(cc1)C1(OS(=O)(=O)c2c1cccc2)c1ccc(O)cc1	no
NS00019705	CCCCCCCCN(CCO)CCO	CCCCCCCCN(CCO)CCO	no
NS00019706	COC1=CC=C(CC2CC2)C=C1	COc1ccc(CC2CC2)cc1	no
NS00019707	CCCCCCCCCCCCCCCCCCCCCC(=O)NC1CCCCC1	CCCCCCCCCCCCCCCCCCCCCC(=O)NC1CCCCC1	no
NS00019708	COc1c(OC(=O)C(C)C)ccc(C=O)c1	COc1c(OC(=O)C(C)C)ccc(C=O)c1	no
NS00019709	O=C(c1ccccc1)c1ccc(cc1)c1ccccc1	O=C(c1ccccc1)c1ccc(cc1)c1ccccc1	no
NS00019710	C1=CC=C(C=C1)CC2=CC=C(C=C2)OC(=O)C3=CC=CC=C3	c1ccc(cc1)Cc1ccc(cc1)OC(=O)c1ccccc1	no
NS00019711	CCC[NH+]1CCC(=O)CC1	CCCN1CCC(=O)CC1	no
NS00019712	OC(=O)CCOC(=O)C=C	OC(=O)CCOC(=O)C=C	no
NS00019713	CCCCCCCC/C=C\CCCCCCCC(=O)OC(=O)CCCCCCC/C=C\CCCCCCCC	CCCCCCCC/C=C\CCCCCCCC(=O)OC(=O)CCCCCCC/C=C\CCCCCCCC	no
NS00019714	CCCCCCCCCC/C=C/C1CC(=O)OC1=O	CCCCCCCCCC/C=C/C1CC(=O)OC1=O	no
NS00019715	CC(C)COC(=O)c1ccc2c3cccc4c(ccc(c5c2c1ccc5)c34)C(=O)OCC(C)C	CC(C)COC(=O)c1ccc2c3cccc4c(ccc(c5c2c1ccc5)c34)C(=O)OCC(C)C	no
NS00019716	CC(CN)CC(C)(C)CCN	CC(CN)CC(C)(C)CCN	no
NS00019717	CC(C)(C)[NH2+]Cc1ccccc1	CC(C)(C)NCc1ccccc1	no
NS00019718	COc1ccc2[nH]c(=S)[nH]c2c1	COc1ccc2[nH]c(=S)[nH]c2c1	no
NS00019719	CC(O)COC(=O)c1ccccc1	CC(O)COC(=O)c1ccccc1	no
NS00019720	Fc1ccc(cc1)C(=O)CCCCl	Fc1ccc(cc1)C(=O)CCCCl	no
NS00019721	[Na+].[Na+].[Na+].[Na+].CCCCCCCCCCCCCCCCCCN(C(CC(=O)[O-])C(=O)[O-])C(=O)CC(C(=O)[O-])S(=O)(=O)[O-]	CCCCCCCCCCCCCCCCCCN(C(CC(=O)O)C(=O)O)C(=O)CC(C(=O)O)S(=O)(=O)O	no
NS00019722	C=CC(=O)OCCOCCOC(=O)C=C	C=CC(=O)OCCOCCOC(=O)C=C	no
NS00019723	CC(CO)Oc1ccccc1	CC(CO)Oc1ccccc1	no
NS00019724	CC=CC(=C)C1C(C)=CCCC1(C)C	C/C=C\C(=C)C1C(=CCCC1(C)C)C	no
NS00019725	OS(=O)(=O)CCN1CCOCC1	OS(=O)(=O)CCN1CCOCC1	no
NS00019726	O=C1CC(=O)NC(=S)N1	O=C1CC(=O)NC(=S)N1	no
NS00019727	CCCCCCCCCCCCCCCCC(=O)O	CCCCCCCCCCCCCCCCC(=O)O	no
NS00019728	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)O	CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1)C(=O)O	no
NS00019729	CCN(CC)c1cc2c(cc1)C1(OC(=O)c3c1cccc3)c1ccc(cc1O2)N(CC)CC	CCN(CC)c1cc2c(cc1)C1(OC(=O)c3c1cccc3)c1ccc(cc1O2)N(CC)CC	no
NS00019730	CN(C)CCCNC(=O)NCCCN(C)C	CN(C)CCCNC(=O)NCCCN(C)C	no
NS00019731	[O-]C(=O)CNCCNCC(=O)[O-]	OC(=O)CNCCNCC(=O)O	no
NS00019733	COc1c(C)cccc1	COc1c(C)cccc1	no
NS00019734	CCN(CC)c1ccc(C)cc1	CCN(CC)c1ccc(C)cc1	no
NS00019735	CCCCNC(=O)OCCOC(=O)C=C	CCCCNC(=O)OCCOC(=O)C=C	no
NS00019736	CC(C)C1CCC(CC1)C(C)O	CC(C)C1CCC(CC1)C(C)O	no
NS00019737	[Na+].Nc1c2C(=O)c3c(cccc3)C(=O)c2c(Nc2ccccc2)cc1S(=O)(=O)[O-]	Nc1c2C(=O)c3c(cccc3)C(=O)c2c(Nc2ccccc2)cc1S(=O)(=O)O	no
NS00019738	[Na+].[Na+].Cc1ccc(cc1)S(=O)(=O)Oc1ccc(cc1)N=Nc1c(C)cc(cc1)c1cc(C)c(N/N=C\2/C(=O)C=Cc3c2c(cc(c3)S(=O)(=O)[O-])S(=O)(=O)[O-])cc1	Cc1ccc(cc1)S(=O)(=O)Oc1ccc(cc1)/N=N\c1c(C)cc(cc1)c1cc(C)c(N/N=C\2/C(=O)C=Cc3c2c(cc(c3)S(=O)(=O)O)S(=O)(=O)O)cc1	no
NS00019739	[Na+].[Na+].[Na+].Nc1cc(N)c(cc1)N=Nc1cc2c(cc1)C=C(/C(=N\Nc1ccc(Nc3c(cc(N/N=C\4/C(=O)c5c(ccc(c5)N=Nc5c(N)cc(N)cc5)C=C4S(=O)(=O)[O-])cc3)S(=O)(=O)[O-])cc1)/C2=O)S(=O)(=O)[O-]	Nc1cc(N)c(cc1)/N=N\c1cc2c(cc1)C=C(/C(=N\Nc1ccc(Nc3c(cc(N/N=C\4/C(=O)c5c(ccc(c5)/N=N/c5c(N)cc(N)cc5)C=C4S(=O)(=O)O)cc3)S(=O)(=O)O)cc1)/C2=O)S(=O)(=O)O	no
NS00019740	[Na+].[Na+].CCCCCCCCCCCCCCCCC1=C(OC2=C(C=CC=C2)S([O-])(=O)=O)C=CC=C1S([O-])(=O)=O	CCCCCCCCCCCCCCCCc1c(Oc2c(cccc2)S(=O)(=O)O)cccc1S(=O)(=O)O	no
NS00019741	CC(=C)C(=O)OCCCCCCOC(=O)C(=C)C	CC(=C)C(=O)OCCCCCCOC(=O)C(=C)C	no
NS00019742	[Na+].COc1ccccc1NN=C1C(=O)c2c(NC(=O)C)cc(cc2C=C1S(=O)(=O)O)S(=O)(=O)O	COc1ccccc1N/N=C/1\C(=O)c2c(NC(=O)C)cc(cc2C=C1S(=O)(=O)O)S(=O)(=O)O	no
NS00019743	CC(C)C(OC(=O)c1ccccc1)C(C)(C)COC(=O)c1ccccc1	CC(C)C(OC(=O)c1ccccc1)C(C)(C)COC(=O)c1ccccc1	no
NS00019744	O=c1n2c3cccc4c3c(ccc4)nc2c2cccc3c2c1ccc3	O=c1n2c3cccc4c3c(ccc4)nc2c2cccc3c2c1ccc3	no
NS00019747	CC(C)C1CC(C(=C)C)C(C)(C=C)C=C1	CC(C)C1CC(C(=C)C)C(C)(C=C)C=C1	no
NS00019748	CC(C)(C)c1cc(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C	CC(C)(C)c1cc(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C	no
NS00019749	C=COCCOCCOCCOC=C	C=COCCOCCOCCOC=C	no
NS00019750	Cc1cc(c(O)c(Cc2cc(C)cc(c2O)C2(C)CCCCC2)c1)C1(C)CCCCC1	Cc1cc(c(O)c(Cc2cc(C)cc(c2O)C2(C)CCCCC2)c1)C1(C)CCCCC1	no
NS00019751	CCCCNC(=O)Nc1ccc(cc1)Cc2ccc(cc2)NC(=O)NCCCC	CCCCNC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)NCCCC	no
NS00019752	CC(CO)(CO)CO	CC(CO)(CO)CO	no
NS00019753	OB(O)c1ccc(C=O)cc1	OB(O)c1ccc(C=O)cc1	no
NS00019754	CCSC(C)CC1CC(=C(C(=NOC/C=C/Cl)CC)C(=O)C1)O	CCSC(C)CC1CC(=C(/C(=N/OC/C=C/Cl)/CC)C(=O)C1)O	no
NS00019756	[Na+].[O-]S(=O)(=O)c1c(C=O)cccc1	OS(=O)(=O)c1c(C=O)cccc1	no
NS00019757	O=c1oc(nc2c1cccc2)c1c(NS(=O)(=O)c2cc3c(cccc3)cc2)cccc1	O=c1oc(nc2c1cccc2)c1c(NS(=O)(=O)c2cc3c(cccc3)cc2)cccc1	no
NS00019758	CCCCCCCC/C=C\CCCCCCCC(=O)OCCN(CCO)CCO	CCCCCCCC/C=C\CCCCCCCC(=O)OCCN(CCO)CCO	no
NS00019759	O=Nc1ccc(cc1)N=O	O=Nc1ccc(cc1)N=O	no
NS00019760	NCCCNCCNCCCN	NCCCNCCNCCCN	no
NS00019761	CC(C)CC(=NCCNCCN=C(C)CC(C)C)C	CC(C)C/C(=N\CCNCC/N=C(\C)/CC(C)C)/C	no
NS00019762	ClC(=O)OCCOCCOC(=O)Cl	ClC(=O)OCCOCCOC(=O)Cl	no
NS00019763	COC(C)(C)CC(=O)C	COC(C)(C)CC(=O)C	no
NS00019764	[Ca++].Cc1nn(c(N)c1N=Nc1c(cc(Cl)c(Cl)c1)S(=O)(=O)O)c1cc(ccc1)S(=O)(=O)O	Cc1nn(c(N)c1/N=N/c1c(cc(Cl)c(Cl)c1)S(=O)(=O)O)c1cc(ccc1)S(=O)(=O)O	no
NS00019765	[Na+].[Na+].[Na+].[Na+].Oc1c(N=Nc2ccc(cc2)S(=O)(=O)CCOS(=O)(=O)O)c(cc2cc(cc(Nc3nc(Nc4ccc(cc4)S(=O)(=O)CCOS(=O)(=O)O)nc(Cl)n3)c12)S(=O)(=O)O)S(=O)(=O)O	Oc1c(/N=N/c2ccc(cc2)S(=O)(=O)CCOS(=O)(=O)O)c(cc2cc(cc(Nc3nc(Nc4ccc(cc4)S(=O)(=O)CCOS(=O)(=O)O)nc(Cl)n3)c12)S(=O)(=O)O)S(=O)(=O)O	no
NS00019766	NC(=O)C(Br)C#N	NC(=O)C(Br)C#N	no
NS00019768	Cc1ccc(cc1)CC(CC)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3	Cc1ccc(cc1)CC(CC)(N(C)C)C(=O)c1ccc(cc1)N1CCOCC1	no
NS00019769	OC(=O)c1cc(ccc1)[N+](=O)[O-]	OC(=O)c1cc(ccc1)N(=O)=O	no
NS00019770	NCCCN1CCOCC1	NCCCN1CCOCC1	no
NS00019771	C=CCNCC=C	C=CCNCC=C	no
NS00019772	CCCCCCCCCCOP(OCCCCCCCCCC)Oc1ccccc1	CCCCCCCCCCOP(OCCCCCCCCCC)Oc1ccccc1	no
NS00019773	CC1(CO)CN(NC1=O)c1ccccc1	CC1(CO)CN(NC1=O)c1ccccc1	no
NS00019774	[Cl-].COc1cc2c(ccnc2cc1)C(O)C1CC2(CCN1CC2)C=C.[H+]	COc1cc2c(ccnc2cc1)C(O)C1CC2(CCN1CC2)C=C	no
NS00019775	CN=C1C=CC(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)C=C1	C/N=C\1/C=C/C(=C(/c2ccc(cc2)N(C)C)\c2ccc(cc2)N(C)C)/C=C1	no
NS00019777	C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)F	C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)F	no
NS00019778	Clc1ccc(Cl)c2c1S/C(=C/1\Sc3c(Cl)ccc(Cl)c3C1=O)/C2=O	Clc1ccc(Cl)c2c1S/C(=C/1\Sc3c(Cl)ccc(Cl)c3C1=O)/C2=O	no
NS00019779	NCCCCCCNC(=O)O	NCCCCCCNC(=O)O	no
NS00019780	NCCCCCCNCCCCCCN	NCCCCCCNCCCCCCN	no
NS00019781	CC(C)c1cc2c(cc1)[C@@]1(C)CCC[C@@](C)(C[NH3+])[C@@H]1CC2	CC(C)c1cc2c(cc1)C1(C)CCCC(C)(CN)C1CC2	no
NS00019782	CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(cc2)C(C)(C)CC(C)(C)C)cc1	CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(cc2)C(C)(C)CC(C)(C)C)cc1	no
NS00019783	[Fe+++].Cc1c(CCC(=O)O)c2=CC3=NC(=Cc4c(C=C)c(C)c([n-]4)C=C4N=C(C=c1[n-]2)C(=C4C=C)C)C(=C3CCC(=O)O)C	Cc1c(CCC(=O)O)/c/2=C/C3=N/C(=C\c4c(C=C)c(C)c([nH]4)/C=C/4\N=C(/C=c/1\[nH]2)C(=C4C=C)C)/C(=C3CCC(=O)O)C	no
NS00019784	CC(=O)c1cc2c(o1)cccc2	CC(=O)c1cc2c(o1)cccc2	no
NS00019785	CCCOC(=O)/C(=C/Oc1ccccc1)/O	CCCOC(=O)/C(=C/Oc1ccccc1)/O	no
NS00019786	O=C=Nc1ccc(Cc2ccc(cc2)N2C(=O)N(C2=O)c2ccc(Cc3ccc(cc3)N=C=O)cc2)cc1	O=C=Nc1ccc(Cc2ccc(cc2)N2C(=O)N(C2=O)c2ccc(Cc3ccc(cc3)N=C=O)cc2)cc1	no
NS00019787	OP(O)(=O)Oc1ccc(cc1)C(C)(C)c2ccc(OP(O)(=O)O)cc2	OP(=O)(O)Oc1ccc(cc1)C(C)(C)c1ccc(OP(=O)(O)O)cc1	no
NS00019788	Oc1ccc(Nc2ccccc2)c2c1C(=O)c1c(C2=O)c(ccc1O)[N+](=O)[O-]	Oc1ccc(Nc2ccccc2)c2c1C(=O)c1c(C2=O)c(ccc1O)N(=O)=O	no
NS00019789	CCC(C)CC(C)CC(C)CCC1=CC=C(O)C=C1	CCC(C)CC(C)CC(C)CCc1ccc(O)cc1	no
NS00019791	C(OCC1CO1)C1CO1	C(OCC1CO1)C1CO1	no
NS00019792	C=CC(=O)OCc1ccccc1	C=CC(=O)OCc1ccccc1	no
NS00019793	CCCCCCOC(=O)C=C	CCCCCCOC(=O)C=C	no
NS00019794	CCCCOP(=O)(OCCCC)Oc1ccccc1	CCCCOP(=O)(OCCCC)Oc1ccccc1	no
NS00019795	[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]S(=O)(=O)c1ccc(cc1)N=Nc1cc(c(N/N=C/2\C(=O)c3c(cc(NC(=O)Nc4cc5c(cc4)C(=O)/C(=N\Nc4c(cc(cc4)N=Nc4ccc(cc4)S(=O)(=O)[O-])S(=O)(=O)[O-])/C(=C5)S(=O)(=O)[O-])cc3)C=C2S(=O)(=O)[O-])cc1)S(=O)(=O)[O-]	OS(=O)(=O)c1ccc(cc1)/N=N/c1cc(c(N/N=C/2\C(=O)c3c(cc(NC(=O)Nc4cc5c(cc4)C(=O)/C(=N\Nc4c(cc(cc4)/N=N/c4ccc(cc4)S(=O)(=O)O)S(=O)(=O)O)/C(=C5)S(=O)(=O)O)cc3)C=C2S(=O)(=O)O)cc1)S(=O)(=O)O	no
NS00019796	CC(C)CCCCCOC(=O)CCCCCCCC(=O)OCCCCCC(C)C	CC(C)CCCCCOC(=O)CCCCCCCC(=O)OCCCCCC(C)C	no
NS00019798	CC1CN(NC1=O)c1ccccc1	CC1CN(NC1=O)c1ccccc1	no
NS00019800	o1ccc2c1cccc2	o1ccc2c1cccc2	no
NS00019801	CCCCOP(=O)(Oc1ccccc1)Oc1ccccc1	CCCCOP(=O)(Oc1ccccc1)Oc1ccccc1	no
NS00019803	CCCCCCCCCCCCCCCCCCS	CCCCCCCCCCCCCCCCCCS	no
NS00019804	CC(=O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1	CC(=O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1	no
NS00019805	CCCCC(CC)CNc1ccc(NCC(CC)CCCC)c2c1C(=O)c1c(cccc1)C2=O	CCCCC(CC)CNc1ccc(NCC(CC)CCCC)c2c1C(=O)c1c(cccc1)C2=O	no
NS00019806	Nc1ccc(O)c2c1C(=O)c1c(c(N)c(Br)cc1O)C2=O	Nc1ccc(O)c2c1C(=O)c1c(c(N)c(Br)cc1O)C2=O	no
NS00019807	CCCCCCCCCCCCCC/C=C/C1CC(=O)OC1=O	CCCCCCCCCCCCCC/C=C/C1CC(=O)OC1=O	no
NS00019808	Cc1cc(ccc1N)C(=C2C=CC(=[NH2+])C(=C2)C)c3ccc(c(c3)C)N.[Cl-]	Cc1cc(ccc1N)/C(=C\1/C=CC(=N)C(=C1)C)/c1ccc(c(c1)C)N	no
NS00019809	CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS	CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS	no
NS00019810	O=c1c2=c(sc(C#N)c(s2)C#N)c(=O)c2c1cccc2	O=C1C2=C(SC(C#N)C(S2)C#N)C(=O)C2C1CCCC2	no
NS00019811	C(CCCNC(=O)S(=O)(=O)[O-])CCNC(=O)S(=O)(=O)[O-].[Na+].[Na+]	C(CCCNC(=O)S(=O)(=O)O)CCNC(=O)S(=O)(=O)O	no
NS00019812	C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O	C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O	no
NS00019813	CCN(CC)c1cc(NC(=O)C)c(cc1)N=Nc1c(cc(cc1C#N)[N+](=O)[O-])C#N	CCN(CC)c1cc(NC(=O)C)c(cc1)/N=N/c1c(cc(cc1C#N)N(=O)=O)C#N	no
NS00019814	[Na+].CCCCCCCCCC(CCCCCCCC(=O)OCCCC)OS(=O)(=O)[O-]	CCCCCCCCCC(CCCCCCCC(=O)OCCCC)OS(=O)(=O)O	no
NS00019815	CCCC[C@@H](C)C(=O)[O-]	CCCCC(C)C(=O)O	no
NS00019816	CC(C)(C)C	CC(C)(C)C	no
NS00019817	COc1cc(c(N/N=C/2\C(=O)C=Cc3ccccc23)cc1)[N+](=O)[O-]	COc1cc(c(N/N=C/2\C(=O)C=Cc3ccccc23)cc1)N(=O)=O	no
NS00019818	CN(C)c1ccc(CCO)cc1	CN(C)c1ccc(CCO)cc1	no
NS00019819	Cc1cc(C)c(cc1)S(=O)(=O)c1ccc(C)cc1C	Cc1cc(C)c(cc1)S(=O)(=O)c1ccc(C)cc1C	no
NS00019820	CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc1c(Cl)cc(cc1Cl)[N+](=O)[O-]	CC(=O)OCCN(CCC#N)c1ccc(cc1)/N=N/c1c(Cl)cc(cc1Cl)N(=O)=O	no
NS00019821	CCCCCCCCN(CCC(=O)O)CCC(=O)O	CCCCCCCCN(CCC(=O)O)CCC(=O)O	no
NS00019822	[Cl-].CNc1cc2c(cc1)nc1ccc(cc1[s+]2)N(C)C	CNc1cc2c(cc1)nc1ccc(cc1[s+]2)N(C)C	no
NS00019823	CCN(CCOc1ccc(cc1)C1CCCCC1)c1ccc(C=C(C#N)C#N)c(C)c1	CCN(CCOc1ccc(cc1)C1CCCCC1)c1ccc(C=C(C#N)C#N)c(C)c1	no
NS00019824	OCCCCCCCCCCCCO	OCCCCCCCCCCCCO	no
NS00019825	[Na+].CCCCCCCCCc1cc(CN(C)CC(=O)[O-])c(O)cc1	CCCCCCCCCc1cc(CN(C)CC(=O)O)c(O)cc1	no
NS00019826	OC(=O)c1c(nc[nH]1)C(=O)O	OC(=O)c1c(nc[nH]1)C(=O)O	no
NS00019827	CCCCCCCCCCCCCCCCCC(=O)CC(=O)c1ccccc1	CCCCCCCCCCCCCCCCCC(=O)CC(=O)c1ccccc1	no
NS00019828	CN1C(=O)/C(=N\Nc2cc(OS(=O)(=O)c3ccccc3)ccc2)/C(=C(C#N)C1=O)C	CN1C(=O)/C(=N\Nc2cc(OS(=O)(=O)c3ccccc3)ccc2)/C(=C(C#N)C1=O)C	no
NS00019830	COC(=O)c1c(cccc1)C(=O)c1ccccc1	COC(=O)c1c(cccc1)C(=O)c1ccccc1	no
NS00019831	CCN(CC)C=O	CCN(CC)C=O	no
NS00019832	OCCN(CCO)c1ccc(cc1)N=Nc1c(cccc1)C(=O)O	OCCN(CCO)c1ccc(cc1)/N=N/c1c(cccc1)C(=O)O	no
NS00019833	Clc1ccccc1N/N=C/1\C(=O)C(=Cc2ccccc12)C(=O)Nc1ccccc1	Clc1ccccc1N/N=C/1\C(=O)C(=Cc2ccccc12)C(=O)Nc1ccccc1	no
NS00019834	COCCOCCCn1c(=O)c2c(N)c3c(c(N)c2c1=O)c(=O)c1c(cccc1)c3=O	COCCOCCCn1c(=O)c2c(N)c3c(c(N)c2c1=O)c(=O)c1c(cccc1)c3=O	no
NS00019835	Cc1cc(c(N/N=C/2\C(=O)C(=Cc3ccccc23)C(=O)Nc2ccccc2C)cc1)[N+](=O)[O-]	Cc1cc(c(N/N=C/2\C(=O)C(=Cc3ccccc23)C(=O)Nc2ccccc2C)cc1)N(=O)=O	no
NS00019836	CCCCC(CC)C(=O)OC(C)C	CCCCC(CC)C(=O)OC(C)C	no
NS00019837	CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C)(C)CO	CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C)(C)CO	no
